"","task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block.x.x","accuracy","slider_start","choices","correct","standardized_response","num_attention_checks_correct","stim_tract","stim_tractT","block.x","P0_Q1.wealthy","P0_Q1.safe","P0_Q1.walkable","P0_Q1.traditional","P0_Q1.diverse","block_fixed","stim_tractT.x","block.y","P0_Q1.violence","P0_Q1.crime","P0_Q1.drug","P0_Q1.schools","P0_Q1.opportunities","stim_tractT.y","block.y.y","P0_Q1.movein","P0_Q1.moveout","P0_Q1.shopping","P0_Q1.walk","P0_Q1.park","P0_Q1.school","age","sex","gender","gender-self-describe","zipcode","surveyComments"
"25","sliderTrial","html-slider-response",91,441077,"0.0-91.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2807","[""SV_PolicingMSA/MO_628/IMG_14_628.jpg"",""SV_PolicingMSA/MO_628/IMG_10_628.jpg"",""SV_PolicingMSA/MO_628/IMG_6_628.jpg"",""SV_PolicingMSA/MO_628/IMG_9_628.jpg"",""SV_PolicingMSA/MO_628/IMG_4_628.jpg"",""SV_PolicingMSA/MO_628/IMG_1_628.jpg"",""SV_PolicingMSA/MO_628/IMG_5_628.jpg"",""SV_PolicingMSA/MO_628/IMG_0_628.jpg""]","6",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png""]",NA,2,NA,"MO_628/","MO_628",3,3,4,3,4,2,5,"MO_628",3,0,1,1,3,3,"MO_628",3,3,1,2,3,3,3,"30","female","woman","","08071",""
"26","sliderTrial","html-slider-response",92,443710,"0.0-92.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2632","[""SV_PolicingMSA/MO_628/IMG_14_628.jpg"",""SV_PolicingMSA/MO_628/IMG_10_628.jpg"",""SV_PolicingMSA/MO_628/IMG_6_628.jpg"",""SV_PolicingMSA/MO_628/IMG_9_628.jpg"",""SV_PolicingMSA/MO_628/IMG_4_628.jpg"",""SV_PolicingMSA/MO_628/IMG_1_628.jpg"",""SV_PolicingMSA/MO_628/IMG_5_628.jpg"",""SV_PolicingMSA/MO_628/IMG_0_628.jpg""]","6",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]",NA,2,NA,"MO_628/","MO_628",3,3,4,3,4,2,5,"MO_628",3,0,1,1,3,3,"MO_628",3,3,1,2,3,3,3,"30","female","woman","","08071",""
"27","sliderTrial","html-slider-response",93,447413,"0.0-93.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3703","[""SV_PolicingMSA/MO_628/IMG_14_628.jpg"",""SV_PolicingMSA/MO_628/IMG_10_628.jpg"",""SV_PolicingMSA/MO_628/IMG_6_628.jpg"",""SV_PolicingMSA/MO_628/IMG_9_628.jpg"",""SV_PolicingMSA/MO_628/IMG_4_628.jpg"",""SV_PolicingMSA/MO_628/IMG_1_628.jpg"",""SV_PolicingMSA/MO_628/IMG_5_628.jpg"",""SV_PolicingMSA/MO_628/IMG_0_628.jpg""]","7",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]",NA,1,NA,"MO_628/","MO_628",3,3,4,3,4,2,5,"MO_628",3,0,1,1,3,3,"MO_628",3,3,1,2,3,3,3,"30","female","woman","","08071",""
"28","sliderTrial","html-slider-response",106,495382,"0.0-106.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3600","[""SV_PolicingMSA/MO_60/IMG_7_60.jpg"",""SV_PolicingMSA/MO_60/IMG_10_60.jpg"",""SV_PolicingMSA/MO_60/IMG_14_60.jpg"",""SV_PolicingMSA/MO_60/IMG_3_60.jpg"",""SV_PolicingMSA/MO_60/IMG_0_60.jpg"",""SV_PolicingMSA/MO_60/IMG_12_60.jpg"",""SV_PolicingMSA/MO_60/IMG_5_60.jpg"",""SV_PolicingMSA/MO_60/IMG_13_60.jpg""]","6",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]",NA,2,NA,"MO_60/I","MO_60I",4,3,4,1,3,0,7,"MO_60I",4,0,0,1,2,1,"MO_60I",4,1,2,0,3,2,2,"30","female","woman","","08071",""
"29","sliderTrial","html-slider-response",107,499150,"0.0-107.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3767","[""SV_PolicingMSA/MO_60/IMG_7_60.jpg"",""SV_PolicingMSA/MO_60/IMG_10_60.jpg"",""SV_PolicingMSA/MO_60/IMG_14_60.jpg"",""SV_PolicingMSA/MO_60/IMG_3_60.jpg"",""SV_PolicingMSA/MO_60/IMG_0_60.jpg"",""SV_PolicingMSA/MO_60/IMG_12_60.jpg"",""SV_PolicingMSA/MO_60/IMG_5_60.jpg"",""SV_PolicingMSA/MO_60/IMG_13_60.jpg""]","2",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]",NA,2,NA,"MO_60/I","MO_60I",4,3,4,1,3,0,7,"MO_60I",4,0,0,1,2,1,"MO_60I",4,1,2,0,3,2,2,"30","female","woman","","08071",""
"30","sliderTrial","html-slider-response",108,502092,"0.0-108.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2942","[""SV_PolicingMSA/MO_60/IMG_7_60.jpg"",""SV_PolicingMSA/MO_60/IMG_10_60.jpg"",""SV_PolicingMSA/MO_60/IMG_14_60.jpg"",""SV_PolicingMSA/MO_60/IMG_3_60.jpg"",""SV_PolicingMSA/MO_60/IMG_0_60.jpg"",""SV_PolicingMSA/MO_60/IMG_12_60.jpg"",""SV_PolicingMSA/MO_60/IMG_5_60.jpg"",""SV_PolicingMSA/MO_60/IMG_13_60.jpg""]","2",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png""]",NA,2,NA,"MO_60/I","MO_60I",4,3,4,1,3,0,7,"MO_60I",4,0,0,1,2,1,"MO_60I",4,1,2,0,3,2,2,"30","female","woman","","08071",""
"31","sliderTrial","html-slider-response",109,504445,"0.0-109.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2351","[""SV_PolicingMSA/MO_60/IMG_7_60.jpg"",""SV_PolicingMSA/MO_60/IMG_10_60.jpg"",""SV_PolicingMSA/MO_60/IMG_14_60.jpg"",""SV_PolicingMSA/MO_60/IMG_3_60.jpg"",""SV_PolicingMSA/MO_60/IMG_0_60.jpg"",""SV_PolicingMSA/MO_60/IMG_12_60.jpg"",""SV_PolicingMSA/MO_60/IMG_5_60.jpg"",""SV_PolicingMSA/MO_60/IMG_13_60.jpg""]","5",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]",NA,3,NA,"MO_60/I","MO_60I",4,3,4,1,3,0,7,"MO_60I",4,0,0,1,2,1,"MO_60I",4,1,2,0,3,2,2,"30","female","woman","","08071",""
"32","sliderTrial","html-slider-response",110,508117,"0.0-110.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3671","[""SV_PolicingMSA/MO_60/IMG_7_60.jpg"",""SV_PolicingMSA/MO_60/IMG_10_60.jpg"",""SV_PolicingMSA/MO_60/IMG_14_60.jpg"",""SV_PolicingMSA/MO_60/IMG_3_60.jpg"",""SV_PolicingMSA/MO_60/IMG_0_60.jpg"",""SV_PolicingMSA/MO_60/IMG_12_60.jpg"",""SV_PolicingMSA/MO_60/IMG_5_60.jpg"",""SV_PolicingMSA/MO_60/IMG_13_60.jpg""]","3",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png""]",NA,5,NA,"MO_60/I","MO_60I",4,3,4,1,3,0,7,"MO_60I",4,0,0,1,2,1,"MO_60I",4,1,2,0,3,2,2,"30","female","woman","","08071",""
"33","sliderTrial","html-slider-response",123,556445,"0.0-123.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3408","[""SV_PolicingMSA/MO_1289/IMG_7_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_11_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_5_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_4_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_6_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_3_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_1_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_8_1289.jpg""]","5",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]",NA,5,NA,"MO_1289","MO_1289",3,4,4,2,2,1,6,"MO_1289",3,0,0,0,3,2,"MO_1289",3,2,1,0,4,3,3,"30","female","woman","","08071",""
"34","sliderTrial","html-slider-response",124,559398,"0.0-124.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2951","[""SV_PolicingMSA/MO_1289/IMG_7_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_11_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_5_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_4_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_6_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_3_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_1_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_8_1289.jpg""]","3",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]",NA,3,NA,"MO_1289","MO_1289",3,4,4,2,2,1,6,"MO_1289",3,0,0,0,3,2,"MO_1289",3,2,1,0,4,3,3,"30","female","woman","","08071",""
"35","sliderTrial","html-slider-response",125,561838,"0.0-125.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2438","[""SV_PolicingMSA/MO_1289/IMG_7_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_11_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_5_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_4_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_6_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_3_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_1_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_8_1289.jpg""]","3",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]",NA,3,NA,"MO_1289","MO_1289",3,4,4,2,2,1,6,"MO_1289",3,0,0,0,3,2,"MO_1289",3,2,1,0,4,3,3,"30","female","woman","","08071",""
"36","sliderTrial","html-slider-response",126,564877,"0.0-126.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3039","[""SV_PolicingMSA/MO_1289/IMG_7_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_11_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_5_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_4_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_6_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_3_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_1_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_8_1289.jpg""]","3",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]",NA,3,NA,"MO_1289","MO_1289",3,4,4,2,2,1,6,"MO_1289",3,0,0,0,3,2,"MO_1289",3,2,1,0,4,3,3,"30","female","woman","","08071",""
"37","sliderTrial","html-slider-response",127,567750,"0.0-127.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2871","[""SV_PolicingMSA/MO_1289/IMG_7_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_11_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_5_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_4_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_6_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_3_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_1_1289.jpg"",""SV_PolicingMSA/MO_1289/IMG_8_1289.jpg""]","6",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png""]",NA,2,NA,"MO_1289","MO_1289",3,4,4,2,2,1,6,"MO_1289",3,0,0,0,3,2,"MO_1289",3,2,1,0,4,3,3,"30","female","woman","","08071",""
"38","sliderTrial","html-slider-response",140,618317,"0.0-140.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3944","[""SV_PolicingMSA/MO_1278/IMG_6_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_0_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_14_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_4_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_9_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_1_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_2_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_12_1278.jpg""]","6",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png""]",NA,2,NA,"MO_1278","MO_1278",5,4,4,3,3,2,8,"MO_1278",5,0,0,0,3,2,"MO_1278",5,2,1,1,4,3,4,"30","female","woman","","08071",""
"39","sliderTrial","html-slider-response",141,621302,"0.0-141.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2984","[""SV_PolicingMSA/MO_1278/IMG_6_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_0_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_14_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_4_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_9_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_1_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_2_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_12_1278.jpg""]","3",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]",NA,3,NA,"MO_1278","MO_1278",5,4,4,3,3,2,8,"MO_1278",5,0,0,0,3,2,"MO_1278",5,2,1,1,4,3,4,"30","female","woman","","08071",""
"40","sliderTrial","html-slider-response",142,623958,"0.0-142.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655","[""SV_PolicingMSA/MO_1278/IMG_6_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_0_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_14_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_4_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_9_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_1_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_2_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_12_1278.jpg""]","5",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png""]",NA,3,NA,"MO_1278","MO_1278",5,4,4,3,3,2,8,"MO_1278",5,0,0,0,3,2,"MO_1278",5,2,1,1,4,3,4,"30","female","woman","","08071",""
"41","sliderTrial","html-slider-response",143,627838,"0.0-143.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3879","[""SV_PolicingMSA/MO_1278/IMG_6_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_0_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_14_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_4_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_9_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_1_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_2_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_12_1278.jpg""]","6",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]",NA,2,NA,"MO_1278","MO_1278",5,4,4,3,3,2,8,"MO_1278",5,0,0,0,3,2,"MO_1278",5,2,1,1,4,3,4,"30","female","woman","","08071",""
"42","sliderTrial","html-slider-response",144,630477,"0.0-144.0",NA,"656776a7904ae00d6b91d1dd","6568adf5800e9ea660756e1c",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2639","[""SV_PolicingMSA/MO_1278/IMG_6_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_0_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_14_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_4_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_9_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_1_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_2_1278.jpg"",""SV_PolicingMSA/MO_1278/IMG_12_1278.jpg""]","5",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]",NA,3,NA,"MO_1278","MO_1278",5,4,4,3,3,2,8,"MO_1278",5,0,0,0,3,2,"MO_1278",5,2,1,1,4,3,4,"30","female","woman","","08071",""
