"","task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block.x.x","accuracy","slider_start","choices","correct","standardized_response","num_attention_checks_correct","stim_tract","stim_tractT","block.x","P0_Q1.wealthy","P0_Q1.safe","P0_Q1.walkable","P0_Q1.traditional","P0_Q1.diverse","block_fixed","stim_tractT.x","block.y","P0_Q1.violence","P0_Q1.crime","P0_Q1.drug","P0_Q1.schools","P0_Q1.opportunities","stim_tractT.y","block.y.y","P0_Q1.movein","P0_Q1.moveout","P0_Q1.shopping","P0_Q1.walk","P0_Q1.park","P0_Q1.school","age","sex","gender","gender-self-describe","zipcode","surveyComments"
"25","sliderTrial","html-slider-response",91,475104,"0.0-91.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1063","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png""]",NA,4,NA,"CO_649/","CO_649",2,2,2,2,2,3,3,"CO_649",2,2,2,2,2,2,"CO_649",2,2,2,1,1,1,1,"51","male","man","","80634",""
"26","sliderTrial","html-slider-response",92,476234,"0.0-92.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1128","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]",NA,4,NA,"CO_649/","CO_649",2,2,2,2,2,3,3,"CO_649",2,2,2,2,2,2,"CO_649",2,2,2,1,1,1,1,"51","male","man","","80634",""
"27","sliderTrial","html-slider-response",93,477194,"0.0-93.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"960","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png""]",NA,4,NA,"CO_649/","CO_649",2,2,2,2,2,3,3,"CO_649",2,2,2,2,2,2,"CO_649",2,2,2,1,1,1,1,"51","male","man","","80634",""
"28","sliderTrial","html-slider-response",106,533104,"0.0-106.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5542","[""SV_PolicingMSA/CO_543/IMG_10_543.jpg"",""SV_PolicingMSA/CO_543/IMG_6_543.jpg"",""SV_PolicingMSA/CO_543/IMG_14_543.jpg"",""SV_PolicingMSA/CO_543/IMG_0_543.jpg"",""SV_PolicingMSA/CO_543/IMG_5_543.jpg"",""SV_PolicingMSA/CO_543/IMG_9_543.jpg"",""SV_PolicingMSA/CO_543/IMG_1_543.jpg"",""SV_PolicingMSA/CO_543/IMG_13_543.jpg""]","3",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]",NA,5,NA,"CO_543/","CO_543",2,1,2,2,2,2,4,"CO_543",2,2,2,2,2,2,"CO_543",2,2,2,3,2,3,3,"51","male","man","","80634",""
"29","sliderTrial","html-slider-response",107,535056,"0.0-107.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1952","[""SV_PolicingMSA/CO_543/IMG_10_543.jpg"",""SV_PolicingMSA/CO_543/IMG_6_543.jpg"",""SV_PolicingMSA/CO_543/IMG_14_543.jpg"",""SV_PolicingMSA/CO_543/IMG_0_543.jpg"",""SV_PolicingMSA/CO_543/IMG_5_543.jpg"",""SV_PolicingMSA/CO_543/IMG_9_543.jpg"",""SV_PolicingMSA/CO_543/IMG_1_543.jpg"",""SV_PolicingMSA/CO_543/IMG_13_543.jpg""]","5",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]",NA,3,NA,"CO_543/","CO_543",2,1,2,2,2,2,4,"CO_543",2,2,2,2,2,2,"CO_543",2,2,2,3,2,3,3,"51","male","man","","80634",""
"30","sliderTrial","html-slider-response",108,538092,"0.0-108.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3035","[""SV_PolicingMSA/CO_543/IMG_10_543.jpg"",""SV_PolicingMSA/CO_543/IMG_6_543.jpg"",""SV_PolicingMSA/CO_543/IMG_14_543.jpg"",""SV_PolicingMSA/CO_543/IMG_0_543.jpg"",""SV_PolicingMSA/CO_543/IMG_5_543.jpg"",""SV_PolicingMSA/CO_543/IMG_9_543.jpg"",""SV_PolicingMSA/CO_543/IMG_1_543.jpg"",""SV_PolicingMSA/CO_543/IMG_13_543.jpg""]","3",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png""]",NA,5,NA,"CO_543/","CO_543",2,1,2,2,2,2,4,"CO_543",2,2,2,2,2,2,"CO_543",2,2,2,3,2,3,3,"51","male","man","","80634",""
"31","sliderTrial","html-slider-response",109,542055,"0.0-109.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3962","[""SV_PolicingMSA/CO_543/IMG_10_543.jpg"",""SV_PolicingMSA/CO_543/IMG_6_543.jpg"",""SV_PolicingMSA/CO_543/IMG_14_543.jpg"",""SV_PolicingMSA/CO_543/IMG_0_543.jpg"",""SV_PolicingMSA/CO_543/IMG_5_543.jpg"",""SV_PolicingMSA/CO_543/IMG_9_543.jpg"",""SV_PolicingMSA/CO_543/IMG_1_543.jpg"",""SV_PolicingMSA/CO_543/IMG_13_543.jpg""]","5",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]",NA,3,NA,"CO_543/","CO_543",2,1,2,2,2,2,4,"CO_543",2,2,2,2,2,2,"CO_543",2,2,2,3,2,3,3,"51","male","man","","80634",""
"32","sliderTrial","html-slider-response",110,543216,"0.0-110.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1160","[""SV_PolicingMSA/CO_543/IMG_10_543.jpg"",""SV_PolicingMSA/CO_543/IMG_6_543.jpg"",""SV_PolicingMSA/CO_543/IMG_14_543.jpg"",""SV_PolicingMSA/CO_543/IMG_0_543.jpg"",""SV_PolicingMSA/CO_543/IMG_5_543.jpg"",""SV_PolicingMSA/CO_543/IMG_9_543.jpg"",""SV_PolicingMSA/CO_543/IMG_1_543.jpg"",""SV_PolicingMSA/CO_543/IMG_13_543.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]",NA,4,NA,"CO_543/","CO_543",2,1,2,2,2,2,4,"CO_543",2,2,2,2,2,2,"CO_543",2,2,2,3,2,3,3,"51","male","man","","80634",""
"33","sliderTrial","html-slider-response",123,598448,"0.0-123.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3940","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]",NA,4,NA,"CO_572/","CO_572",5,2,3,3,4,2,8,"CO_572",5,1,1,1,2,2,"CO_572",5,3,1,3,3,3,3,"51","male","man","","80634",""
"34","sliderTrial","html-slider-response",124,601024,"0.0-124.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2574","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png""]",NA,4,NA,"CO_572/","CO_572",5,2,3,3,4,2,8,"CO_572",5,1,1,1,2,2,"CO_572",5,3,1,3,3,3,3,"51","male","man","","80634",""
"35","sliderTrial","html-slider-response",125,605514,"0.0-125.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4490","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","3",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]",NA,3,NA,"CO_572/","CO_572",5,2,3,3,4,2,8,"CO_572",5,1,1,1,2,2,"CO_572",5,3,1,3,3,3,3,"51","male","man","","80634",""
"36","sliderTrial","html-slider-response",126,607256,"0.0-126.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1741","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png""]",NA,4,NA,"CO_572/","CO_572",5,2,3,3,4,2,8,"CO_572",5,1,1,1,2,2,"CO_572",5,3,1,3,3,3,3,"51","male","man","","80634",""
"37","sliderTrial","html-slider-response",127,610119,"0.0-127.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2863","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png""]",NA,4,NA,"CO_572/","CO_572",5,2,3,3,4,2,8,"CO_572",5,1,1,1,2,2,"CO_572",5,3,1,3,3,3,3,"51","male","man","","80634",""
"38","sliderTrial","html-slider-response",140,654255,"0.0-140.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5453","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","5",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]",NA,5,NA,"CO_1325","CO_1325",3,2,2,2,2,2,6,"CO_1325",3,1,1,1,2,2,"CO_1325",3,2,2,2,2,2,2,"51","male","man","","80634",""
"39","sliderTrial","html-slider-response",141,658295,"0.0-141.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4040","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","7",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]",NA,7,NA,"CO_1325","CO_1325",3,2,2,2,2,2,6,"CO_1325",3,1,1,1,2,2,"CO_1325",3,2,2,2,2,2,2,"51","male","man","","80634",""
"40","sliderTrial","html-slider-response",142,662407,"0.0-142.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4110","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","7",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]",NA,7,NA,"CO_1325","CO_1325",3,2,2,2,2,2,6,"CO_1325",3,1,1,1,2,2,"CO_1325",3,2,2,2,2,2,2,"51","male","man","","80634",""
"41","sliderTrial","html-slider-response",143,666158,"0.0-143.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3750","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","7",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png""]",NA,7,NA,"CO_1325","CO_1325",3,2,2,2,2,2,6,"CO_1325",3,1,1,1,2,2,"CO_1325",3,2,2,2,2,2,2,"51","male","man","","80634",""
"42","sliderTrial","html-slider-response",144,670777,"0.0-144.0",NA,"656776a7904ae00d6b91d1dd","6568aa415bf7d1b82e42e951",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4618","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","1",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png""]",NA,7,NA,"CO_1325","CO_1325",3,2,2,2,2,2,6,"CO_1325",3,1,1,1,2,2,"CO_1325",3,2,2,2,2,2,2,"51","male","man","","80634",""
