"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","num_attention_checks_correct"
"street view slide show","image-button-response","65","64186","0.0-65.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_6_545.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","66","65195","0.0-66.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_13_545.jpg","null","","","","","","3","","","","",""
"dot matrix survey1","survey","67","66655","0.0-67.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1442","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"dot matrix survey2","survey","68","67820","0.0-68.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1157","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"dot matrix survey3","survey","69","72112","0.0-69.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","4284","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"sliderTrial","html-slider-response","70","72911","0.0-70.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","797","[""SV_PolicingMSA/NJ_545/IMG_8_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_11_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_7_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_3_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_4_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_10_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_6_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_13_545.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","71","73062","0.0-71.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","148","[""SV_PolicingMSA/NJ_545/IMG_8_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_11_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_7_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_3_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_4_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_10_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_6_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_13_545.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","72","73196","0.0-72.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","130","[""SV_PolicingMSA/NJ_545/IMG_8_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_11_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_7_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_3_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_4_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_10_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_6_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_13_545.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","73","73311","0.0-73.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","112","[""SV_PolicingMSA/NJ_545/IMG_8_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_11_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_7_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_3_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_4_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_10_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_6_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_13_545.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","74","73428","0.0-74.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","114","[""SV_PolicingMSA/NJ_545/IMG_8_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_11_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_7_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_3_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_4_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_10_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_6_545.jpg"",""SV_PolicingMSA/NJ_545/IMG_13_545.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","4",""
"half-way","html-button-response","75","74328","0.0-75.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","899","
    <h3>You are now half way through the study.</h3>
    <p>Please take a quick, 15-second break before you continue.</p>
    <img src='assets/img/countdown-15.gif'>
    <p>The study will automatically advance forward after the countdown is complete. <br> However, you may click ""Next"" to advance forward now if you wish.</p>
    ","0","","","","","","","","","","",""
"before_SVSlide_prompt","html-button-response","76","75178","0.0-76.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","849","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","77","76187","0.0-77.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_14_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","78","77194","0.0-78.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_11_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","79","78205","0.0-79.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_12_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","80","79218","0.0-80.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_7_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","81","80226","0.0-81.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_9_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","82","81233","0.0-82.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_13_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","83","82239","0.0-83.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_1_880.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","84","83246","0.0-84.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_880/IMG_6_880.jpg","null","","","","","","2","","","","",""
"dot matrix survey1","survey","85","88346","0.0-85.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","5074","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","",""
"dot matrix survey2","survey","86","89145","0.0-86.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","789","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","",""
"dot matrix survey3","survey","87","90762","0.0-87.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1608","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","",""
"sliderTrial","html-slider-response","88","91480","0.0-88.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","715","[""SV_PolicingMSA/NJ_880/IMG_14_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_11_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_12_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_7_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_9_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_13_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_1_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_6_880.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","89","91630","0.0-89.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","146","[""SV_PolicingMSA/NJ_880/IMG_14_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_11_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_12_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_7_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_9_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_13_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_1_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_6_880.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","90","91743","0.0-90.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","111","[""SV_PolicingMSA/NJ_880/IMG_14_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_11_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_12_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_7_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_9_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_13_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_1_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_6_880.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","91","91844","0.0-91.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","100","[""SV_PolicingMSA/NJ_880/IMG_14_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_11_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_12_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_7_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_9_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_13_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_1_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_6_880.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","92","91979","0.0-92.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","133","[""SV_PolicingMSA/NJ_880/IMG_14_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_11_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_12_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_7_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_9_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_13_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_1_880.jpg"",""SV_PolicingMSA/NJ_880/IMG_6_880.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","93","92812","0.0-93.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","830","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","94","93821","0.0-94.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_5_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","95","94828","0.0-95.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_10_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","96","95832","0.0-96.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_2_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","97","96838","0.0-97.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_11_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","98","97846","0.0-98.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_1_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","99","98854","0.0-99.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_7_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","100","99857","0.0-100.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_0_21.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","101","100862","0.0-101.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_21/IMG_4_21.jpg","null","","","","","","0","","","","",""
"dot matrix survey1","survey","102","104660","0.0-102.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","3771","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","0","[]","","","",""
"dot matrix survey2","survey","103","105504","0.0-103.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","838","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","0","[]","","","",""
"dot matrix survey3","survey","104","106886","0.0-104.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1378","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","0","[]","","","",""
"sliderTrial_attention","html-slider-response","105","107629","0.0-105.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","742","[""SV_PolicingMSA/NJ_21/IMG_5_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_10_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_2_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_11_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_1_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_7_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_0_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_4_21.jpg""]","4","","","","","","0","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","",""
"sliderTrial","html-slider-response","106","107763","0.0-106.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","132","[""SV_PolicingMSA/NJ_21/IMG_5_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_10_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_2_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_11_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_1_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_7_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_0_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_4_21.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","107","107877","0.0-107.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","113","[""SV_PolicingMSA/NJ_21/IMG_5_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_10_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_2_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_11_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_1_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_7_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_0_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_4_21.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","108","107979","0.0-108.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","100","[""SV_PolicingMSA/NJ_21/IMG_5_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_10_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_2_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_11_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_1_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_7_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_0_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_4_21.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","109","108111","0.0-109.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","130","[""SV_PolicingMSA/NJ_21/IMG_5_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_10_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_2_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_11_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_1_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_7_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_0_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_4_21.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","110","108611","0.0-110.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","498","[""SV_PolicingMSA/NJ_21/IMG_5_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_10_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_2_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_11_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_1_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_7_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_0_21.jpg"",""SV_PolicingMSA/NJ_21/IMG_4_21.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","111","109496","0.0-111.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","883","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","112","110504","0.0-112.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","113","111512","0.0-113.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","114","112519","0.0-114.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","115","113527","0.0-115.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","116","114538","0.0-116.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","117","115547","0.0-117.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_4_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","118","116558","0.0-118.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_10_1936.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","119","117565","0.0-119.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1936/IMG_1_1936.jpg","null","","","","","","4","","","","",""
"dot matrix survey1","survey","120","119690","0.0-120.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","2102","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","",""
"dot matrix survey2","survey","121","120459","0.0-121.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","759","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","",""
"dot matrix survey3","survey","122","121960","0.0-122.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1492","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","",""
"sliderTrial","html-slider-response","123","122765","0.0-123.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","803","[""SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_4_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_10_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_1_1936.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","124","122912","0.0-124.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","144","[""SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_4_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_10_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_1_1936.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","125","123046","0.0-125.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","131","[""SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_4_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_10_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_1_1936.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","126","123179","0.0-126.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","131","[""SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_4_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_10_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_1_1936.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","127","123296","0.0-127.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","114","[""SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_4_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_10_1936.jpg"",""SV_PolicingMSA/NJ_1936/IMG_1_1936.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","128","124263","0.0-128.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","966","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","129","125270","0.0-129.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_500/IMG_8_500.jpg","null","","","","","","2","","","","",""
