"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","num_attention_checks_correct"
"sliderTrial_attention","html-slider-response","69","60740","0.0-69.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1157","[""SV_PolicingMSA/CO_252/IMG_14_252.jpg"",""SV_PolicingMSA/CO_252/IMG_3_252.jpg"",""SV_PolicingMSA/CO_252/IMG_11_252.jpg"",""SV_PolicingMSA/CO_252/IMG_6_252.jpg"",""SV_PolicingMSA/CO_252/IMG_0_252.jpg"",""SV_PolicingMSA/CO_252/IMG_8_252.jpg"",""SV_PolicingMSA/CO_252/IMG_7_252.jpg"",""SV_PolicingMSA/CO_252/IMG_12_252.jpg""]","4","","","","","","0","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","",""
"sliderTrial","html-slider-response","70","60887","0.0-70.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","143","[""SV_PolicingMSA/CO_252/IMG_14_252.jpg"",""SV_PolicingMSA/CO_252/IMG_3_252.jpg"",""SV_PolicingMSA/CO_252/IMG_11_252.jpg"",""SV_PolicingMSA/CO_252/IMG_6_252.jpg"",""SV_PolicingMSA/CO_252/IMG_0_252.jpg"",""SV_PolicingMSA/CO_252/IMG_8_252.jpg"",""SV_PolicingMSA/CO_252/IMG_7_252.jpg"",""SV_PolicingMSA/CO_252/IMG_12_252.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","71","61126","0.0-71.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","236","[""SV_PolicingMSA/CO_252/IMG_14_252.jpg"",""SV_PolicingMSA/CO_252/IMG_3_252.jpg"",""SV_PolicingMSA/CO_252/IMG_11_252.jpg"",""SV_PolicingMSA/CO_252/IMG_6_252.jpg"",""SV_PolicingMSA/CO_252/IMG_0_252.jpg"",""SV_PolicingMSA/CO_252/IMG_8_252.jpg"",""SV_PolicingMSA/CO_252/IMG_7_252.jpg"",""SV_PolicingMSA/CO_252/IMG_12_252.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","72","61255","0.0-72.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","127","[""SV_PolicingMSA/CO_252/IMG_14_252.jpg"",""SV_PolicingMSA/CO_252/IMG_3_252.jpg"",""SV_PolicingMSA/CO_252/IMG_11_252.jpg"",""SV_PolicingMSA/CO_252/IMG_6_252.jpg"",""SV_PolicingMSA/CO_252/IMG_0_252.jpg"",""SV_PolicingMSA/CO_252/IMG_8_252.jpg"",""SV_PolicingMSA/CO_252/IMG_7_252.jpg"",""SV_PolicingMSA/CO_252/IMG_12_252.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","73","61705","0.0-73.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","447","[""SV_PolicingMSA/CO_252/IMG_14_252.jpg"",""SV_PolicingMSA/CO_252/IMG_3_252.jpg"",""SV_PolicingMSA/CO_252/IMG_11_252.jpg"",""SV_PolicingMSA/CO_252/IMG_6_252.jpg"",""SV_PolicingMSA/CO_252/IMG_0_252.jpg"",""SV_PolicingMSA/CO_252/IMG_8_252.jpg"",""SV_PolicingMSA/CO_252/IMG_7_252.jpg"",""SV_PolicingMSA/CO_252/IMG_12_252.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","74","62222","0.0-74.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","514","[""SV_PolicingMSA/CO_252/IMG_14_252.jpg"",""SV_PolicingMSA/CO_252/IMG_3_252.jpg"",""SV_PolicingMSA/CO_252/IMG_11_252.jpg"",""SV_PolicingMSA/CO_252/IMG_6_252.jpg"",""SV_PolicingMSA/CO_252/IMG_0_252.jpg"",""SV_PolicingMSA/CO_252/IMG_8_252.jpg"",""SV_PolicingMSA/CO_252/IMG_7_252.jpg"",""SV_PolicingMSA/CO_252/IMG_12_252.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","4",""
"half-way","html-button-response","75","63155","0.0-75.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","931","
    <h3>You are now half way through the study.</h3>
    <p>Please take a quick, 15-second break before you continue.</p>
    <img src='assets/img/countdown-15.gif'>
    <p>The study will automatically advance forward after the countdown is complete. <br> However, you may click ""Next"" to advance forward now if you wish.</p>
    ","0","","","","","","","","","","",""
"before_SVSlide_prompt","html-button-response","76","64555","0.0-76.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1399","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","77","65562","0.0-77.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_4_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","78","66568","0.0-78.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_7_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","79","67576","0.0-79.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_6_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","80","68585","0.0-80.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_1_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","81","69592","0.0-81.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_10_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","82","70598","0.0-82.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_9_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","83","71605","0.0-83.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_2_368.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","84","72613","0.0-84.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_11_368.jpg","null","","","","","","1","","","","",""
"dot matrix survey1","survey","85","74099","0.0-85.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1466","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","1","[]","","","",""
"dot matrix survey2","survey","86","74655","0.0-86.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","547","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","1","[]","","","",""
"dot matrix survey3","survey","87","75254","0.0-87.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","580","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","1","[]","","","",""
"sliderTrial","html-slider-response","88","76188","0.0-88.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","933","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","89","76338","0.0-89.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","147","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial_attention","html-slider-response","90","76474","0.0-90.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","133","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","",""
"sliderTrial","html-slider-response","91","76623","0.0-91.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","146","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","92","76704","0.0-92.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","80","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","93","76889","0.0-93.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","182","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","94","77803","0.0-94.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","913","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","95","78806","0.0-95.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_4_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","96","79813","0.0-96.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_3_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","97","80820","0.0-97.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_8_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","98","81827","0.0-98.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_14_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","99","82831","0.0-99.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_0_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","100","83837","0.0-100.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_2_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","101","84844","0.0-101.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_13_1308.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","102","85854","0.0-102.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_1308/IMG_11_1308.jpg","null","","","","","","3","","","","",""
"dot matrix survey1","survey","103","86982","0.0-103.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1108","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"dot matrix survey2","survey","104","87511","0.0-104.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","524","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"dot matrix survey3","survey","105","88216","0.0-105.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","701","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"sliderTrial","html-slider-response","106","89106","0.0-106.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","890","[""SV_PolicingMSA/CO_1308/IMG_4_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_3_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_8_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_14_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_0_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_2_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_13_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_11_1308.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","107","89254","0.0-107.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","145","[""SV_PolicingMSA/CO_1308/IMG_4_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_3_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_8_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_14_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_0_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_2_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_13_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_11_1308.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","108","89354","0.0-108.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","97","[""SV_PolicingMSA/CO_1308/IMG_4_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_3_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_8_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_14_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_0_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_2_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_13_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_11_1308.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","109","89472","0.0-109.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","116","[""SV_PolicingMSA/CO_1308/IMG_4_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_3_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_8_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_14_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_0_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_2_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_13_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_11_1308.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","110","89588","0.0-110.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","114","[""SV_PolicingMSA/CO_1308/IMG_4_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_3_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_8_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_14_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_0_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_2_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_13_1308.jpg"",""SV_PolicingMSA/CO_1308/IMG_11_1308.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","111","90573","0.0-111.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","984","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","112","91582","0.0-112.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_3_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","113","92590","0.0-113.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_8_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","114","93598","0.0-114.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_14_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","115","94606","0.0-115.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_4_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","116","95614","0.0-116.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_11_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","117","96621","0.0-117.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_5_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","118","97629","0.0-118.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_1_572.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","119","98638","0.0-119.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_572/IMG_2_572.jpg","null","","","","","","5","","","","",""
"dot matrix survey1","survey","120","100100","0.0-120.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1443","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","5","[]","","","",""
"dot matrix survey2","survey","121","100602","0.0-121.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","490","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","5","[]","","","",""
"dot matrix survey3","survey","122","101201","0.0-122.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","588","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","5","[]","","","",""
"sliderTrial","html-slider-response","123","101989","0.0-123.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","787","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","124","102120","0.0-124.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","129","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","125","102237","0.0-125.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","117","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","126","102354","0.0-126.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","115","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","127","102471","0.0-127.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","115","[""SV_PolicingMSA/CO_572/IMG_3_572.jpg"",""SV_PolicingMSA/CO_572/IMG_8_572.jpg"",""SV_PolicingMSA/CO_572/IMG_14_572.jpg"",""SV_PolicingMSA/CO_572/IMG_4_572.jpg"",""SV_PolicingMSA/CO_572/IMG_11_572.jpg"",""SV_PolicingMSA/CO_572/IMG_5_572.jpg"",""SV_PolicingMSA/CO_572/IMG_1_572.jpg"",""SV_PolicingMSA/CO_572/IMG_2_572.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","128","103454","0.0-128.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","982","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","129","104459","0.0-129.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_543/IMG_10_543.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","130","105467","0.0-130.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_543/IMG_6_543.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","131","106473","0.0-131.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_543/IMG_14_543.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","132","107480","0.0-132.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_543/IMG_0_543.jpg","null","","","","","","2","","","","",""
