"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","num_attention_checks_correct"
"street view slide show","image-button-response","60","244523","0.0-60.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_1_2658.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","61","245525","0.0-61.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_12_2658.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","62","246534","0.0-62.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_5_2658.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","63","247537","0.0-63.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_7_2658.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","64","248544","0.0-64.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_0_2658.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","65","249548","0.0-65.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_14_2658.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","66","250556","0.0-66.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_3_2658.jpg","null","","","","","","4","","","","",""
"dot matrix survey1","survey","67","264330","0.0-67.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","13760","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":4,""safe"":4,""walkable"":1,""traditional"":4,""diverse"":1}}","","","","","","4","[]","","","",""
"dot matrix survey2","survey","68","271616","0.0-68.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","7280","","{""P0_Q0"":null,""P0_Q1"":{""violence"":0,""crime"":0,""drug"":0,""schools"":4,""opportunities"":4}}","","","","","","4","[]","","","",""
"dot matrix survey3","survey","69","281481","0.0-69.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","9858","","{""P0_Q0"":null,""P0_Q1"":{""movein"":4,""moveout"":0,""shopping"":4,""walk"":4,""park"":4,""school"":4}}","","","","","","4","[]","","","",""
"sliderTrial","html-slider-response","70","283740","0.0-70.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","2258","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","71","284191","0.0-71.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","449","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","72","284374","0.0-72.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","182","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","73","284557","0.0-73.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","180","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","74","284825","0.0-74.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","266","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4",""
"half-way","html-button-response","75","290923","0.0-75.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","6097","
    <h3>You are now half way through the study.</h3>
    <p>Please take a quick, 15-second break before you continue.</p>
    <img src='assets/img/countdown-15.gif'>
    <p>The study will automatically advance forward after the countdown is complete. <br> However, you may click ""Next"" to advance forward now if you wish.</p>
    ","0","","","","","","","","","","",""
"before_SVSlide_prompt","html-button-response","76","292224","0.0-76.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1299","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","77","293231","0.0-77.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_3_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","78","294234","0.0-78.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_8_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","79","295238","0.0-79.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_14_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","80","296242","0.0-80.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_13_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","81","297249","0.0-81.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_11_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","82","298253","0.0-82.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_7_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","83","299260","0.0-83.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_9_1789.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","84","300263","0.0-84.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_2_1789.jpg","null","","","","","","1","","","","",""
"dot matrix survey1","survey","85","317864","0.0-85.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","17590","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":2,""walkable"":2,""traditional"":2,""diverse"":2}}","","","","","","1","[]","","","",""
"dot matrix survey2","survey","86","330080","0.0-86.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","12210","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":2,""schools"":2,""opportunities"":2}}","","","","","","1","[]","","","",""
"dot matrix survey3","survey","87","341732","0.0-87.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","11646","","{""P0_Q0"":null,""P0_Q1"":{""movein"":0,""moveout"":3,""shopping"":2,""walk"":2,""park"":2,""school"":0}}","","","","","","1","[]","","","",""
"sliderTrial","html-slider-response","88","343124","0.0-88.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1390","[""SV_PolicingMSA/GA_1789/IMG_3_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_8_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_14_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_13_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_11_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_7_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_9_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_2_1789.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","89","343443","0.0-89.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","316","[""SV_PolicingMSA/GA_1789/IMG_3_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_8_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_14_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_13_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_11_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_7_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_9_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_2_1789.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","90","343740","0.0-90.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","296","[""SV_PolicingMSA/GA_1789/IMG_3_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_8_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_14_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_13_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_11_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_7_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_9_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_2_1789.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial_attention","html-slider-response","91","343991","0.0-91.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","249","[""SV_PolicingMSA/GA_1789/IMG_3_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_8_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_14_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_13_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_11_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_7_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_9_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_2_1789.jpg""]","4","","","","","","1","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","",""
"sliderTrial","html-slider-response","92","344257","0.0-92.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","262","[""SV_PolicingMSA/GA_1789/IMG_3_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_8_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_14_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_13_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_11_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_7_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_9_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_2_1789.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","93","349174","0.0-93.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","4915","[""SV_PolicingMSA/GA_1789/IMG_3_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_8_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_14_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_13_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_11_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_7_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_9_1789.jpg"",""SV_PolicingMSA/GA_1789/IMG_2_1789.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","94","351109","0.0-94.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1934","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","95","352116","0.0-95.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_10_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","96","353120","0.0-96.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_9_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","97","354123","0.0-97.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_1_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","98","355128","0.0-98.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_8_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","99","356136","0.0-99.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_11_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","100","357140","0.0-100.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_2_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","101","358146","0.0-101.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_12_1832.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","102","359148","0.0-102.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_7_1832.jpg","null","","","","","","2","","","","",""
"dot matrix survey1","survey","103","383798","0.0-103.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","24637","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":2,""walkable"":1,""traditional"":2,""diverse"":2}}","","","","","","2","[]","","","",""
"dot matrix survey2","survey","104","401064","0.0-104.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","17260","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":1,""schools"":0,""opportunities"":2}}","","","","","","2","[]","","","",""
"dot matrix survey3","survey","105","414167","0.0-105.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","13097","","{""P0_Q0"":null,""P0_Q1"":{""movein"":0,""moveout"":3,""shopping"":2,""walk"":2,""park"":2,""school"":0}}","","","","","","2","[]","","","",""
"sliderTrial","html-slider-response","106","416024","0.0-106.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1855","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","107","417876","0.0-107.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1849","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","108","420125","0.0-108.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","2246","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","109","423892","0.0-109.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","3764","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","110","426357","0.0-110.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","2463","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","111","427690","0.0-111.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1333","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","112","428694","0.0-112.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_13_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","113","429697","0.0-113.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_1_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","114","430704","0.0-114.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_11_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","115","431708","0.0-115.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_5_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","116","432710","0.0-116.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_2_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","117","433717","0.0-117.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_14_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","118","434724","0.0-118.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_7_2659.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","119","435728","0.0-119.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2659/IMG_8_2659.jpg","null","","","","","","5","","","","",""
"dot matrix survey1","survey","120","451099","0.0-120.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","15358","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":3,""safe"":3,""walkable"":0,""traditional"":3,""diverse"":1}}","","","","","","5","[]","","","",""
"dot matrix survey2","survey","121","460331","0.0-121.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","9226","","{""P0_Q0"":null,""P0_Q1"":{""violence"":0,""crime"":0,""drug"":0,""schools"":2,""opportunities"":2}}","","","","","","5","[]","","","",""
"dot matrix survey3","survey","122","479716","0.0-122.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","19379","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":2,""shopping"":4,""walk"":0,""park"":2,""school"":1}}","","","","","","5","[]","","","",""
"sliderTrial","html-slider-response","123","481092","0.0-123.0","","656776a7904ae00d6b91d1dd","6568ad0e3da2cc66ce613b96","14","","","","","","","","","","","","1374","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","4",""
